Source,Relationship,Target,Reason,Evidence URL,Evidence Text
quark.com,partner_of,Microsoft,"The partners page references Quark’s ecosystem and explicitly links to Microsoft Marketplace-related partner/integration pages, indicating a partnership/integration presence with Microsoft via Marketplace/Power Automate/Microsoft 365.",https://www.quark.com/partners,“QPP Partners Overview Microsoft Marketplace” and “Integrations … Microsoft Marketplace Integration … Microsoft 365 … Microsoft Power Automate” (navigation on the Partners page).
quark.com,partner_of,CJ Affiliate,The Join the Affiliate Program page states that QuarkXPress referrals are tracked and rewarded through the CJ Affiliate Platform and instructs users to sign up on CJ Affiliate.,https://www.quark.com/join-the-affiliate-program,"“As an affiliate, you’ll get rewarded for every successful referral of QuarkXPress to your audience through the CJ Affiliate Platform.” “Sign up on CJ Affiliate today!”"
quark.com,partner_of,GPSL,Listed on Quark's 'Content Automation Partner' page under Solution Providers as a consulting partner in the Quark partner ecosystem.,https://www.quark.com/content-automation-partner,"“Solution Providers… work collaboratively with Quark…” and partner listing: “GPSL — UK, Consulting”"
quark.com,partner_of,Glemser,Listed on Quark's 'Content Automation Partner' page under Solution Providers as a consulting partner in the Quark partner ecosystem.,https://www.quark.com/content-automation-partner,"Partner listing under Solution Providers: “Glemser — USA, Consulting”"
quark.com,partner_of,Technically Write IT,Listed on Quark's 'Content Automation Partner' page under Solution Providers as a consulting partner (TWi) in the Quark partner ecosystem.,https://www.quark.com/content-automation-partner,"Partner listing under Solution Providers: “Technically Write IT — Ireland, Consulting”"
quark.com,partner_of,Content Rules,Listed on Quark's 'Content Automation Partner' page under Solution Providers as a consulting partner in the Quark partner ecosystem.,https://www.quark.com/content-automation-partner,"Partner listing under Solution Providers: “Content Rules — USA, Consulting”"
quark.com,partner_of,The Content Pool,Listed on Quark's 'Content Automation Partner' page under Solution Providers as a consulting partner in the Quark partner ecosystem.,https://www.quark.com/content-automation-partner,"Partner listing under Solution Providers: “The Content Pool — USA, Consulting”"
quark.com,partner_of,anic,Listed on Quark's 'Content Automation Partner' page under Solution Providers as a consulting and implementation partner; copy explicitly says they support with 'intelligent solutions from Quark'.,https://www.quark.com/content-automation-partner,"Partner listing: “anic — Germany, Consulting and Implementation” and description: “We are your partner for the digitalization of content-driven processes… we support you with intelligent solutions from Quark.”"
quark.com,partner_of,Altuent,Listed on Quark's 'Content Automation Partner' page under Solution Providers as a consulting and implementation partner in the Quark partner ecosystem.,https://www.quark.com/content-automation-partner,"Partner listing under Solution Providers: “Altuent — Ireland, Consulting and Implementation”"
quark.com,partner_of,Epiqure,Listed on Quark's 'Content Automation Partner' page under Solution Providers as a consulting and implementation partner in the Quark partner ecosystem.,https://www.quark.com/content-automation-partner,"Partner listing under Solution Providers: “Epiqure — Switzerland, Consulting and Implementation”"
quark.com,uses,SharePoint,Integration examples on the page say QPP can connect to SharePoint for synchronized content storage.,https://www.quark.com/integrations-content-automation,“connect to any solution such as SharePoint for synchronized content storage”
quark.com,uses,Microsoft Excel,Integration examples indicate QPP can connect to Microsoft Office apps like Excel to auto-populate data into document templates.,https://www.quark.com/integrations-content-automation,“Microsoft Office apps like Excel or PowerPoint to auto-populate data into your document templates”
quark.com,uses,Microsoft PowerPoint,Integration examples indicate QPP can connect to Microsoft Office apps like PowerPoint to auto-populate data into document templates.,https://www.quark.com/integrations-content-automation,“Microsoft Office apps like Excel or PowerPoint to auto-populate data into your document templates”
quark.com,uses,Salesforce,Page states QPP can integrate with Salesforce to keep stakeholders up to date and lists Salesforce as a CRM example integration.,https://www.quark.com/integrations-content-automation,“or Salesforce to keep the stakeholders up to date with the right content.” “CRM… For example: Salesforce.”
quark.com,uses,Tableau,Analytics/BI integrations section lists Tableau as an example analytics engine integration.,https://www.quark.com/integrations-content-automation,"“Analytics and business intelligence… For example: Tableau, Microsoft PowerBI”"
quark.com,uses,Microsoft Power BI,Analytics/BI integrations section lists Microsoft PowerBI as an example integration.,https://www.quark.com/integrations-content-automation,"“Analytics and business intelligence… For example: Tableau, Microsoft PowerBI”"
quark.com,uses,Microsoft Fabric,Data integration examples list Microsoft Fabric as a platform QPP can connect with.,https://www.quark.com/integrations-content-automation,“Data integration… For example: Microsoft Fabric.”
quark.com,uses,Grammarly,Content quality/writing tools examples list Grammarly as a tool QPP can connect to.,https://www.quark.com/integrations-content-automation,"“Content quality and writing tools… For example: Grammarly, EndNote, DocuSign.”"
quark.com,uses,EndNote,Content quality/writing tools examples list EndNote as a tool QPP can connect to.,https://www.quark.com/integrations-content-automation,"“Content quality and writing tools… For example: Grammarly, EndNote, DocuSign.”"
quark.com,uses,DocuSign,Content quality/writing tools examples list DocuSign as a tool QPP can connect to.,https://www.quark.com/integrations-content-automation,"“Content quality and writing tools… For example: Grammarly, EndNote, DocuSign.”"
quark.com,uses,LeanIX,Compliance/regulation integrations section lists LeanIX as example compliance software integration.,https://www.quark.com/integrations-content-automation,"“Compliance and regulation… For example: LeanIX, Casewise.”"
quark.com,uses,Casewise,Compliance/regulation integrations section lists Casewise as example compliance software integration.,https://www.quark.com/integrations-content-automation,"“Compliance and regulation… For example: LeanIX, Casewise.”"
quark.com,uses,ServiceNow,Project management/collaboration integrations section lists ServiceNow as an example integration.,https://www.quark.com/integrations-content-automation,"“Project management and collaboration… For example: ServiceNow, Microsoft Teams, Slack.”"
quark.com,uses,Microsoft Teams,Project management/collaboration integrations section lists Microsoft Teams as an example integration.,https://www.quark.com/integrations-content-automation,"“Project management and collaboration… For example: ServiceNow, Microsoft Teams, Slack.”"
quark.com,uses,Slack,Project management/collaboration integrations section lists Slack as an example integration.,https://www.quark.com/integrations-content-automation,"“Project management and collaboration… For example: ServiceNow, Microsoft Teams, Slack.”"
quark.com,uses,Zapier,Digital process automation examples list Zapier as a 3rd-party process automation app/service integration.,https://www.quark.com/integrations-content-automation,"“Digital process automation… For example: Zapier, Microsoft Power Automate, Integrately.”"
quark.com,uses,Integrately,Digital process automation examples list Integrately as a 3rd-party process automation app/service integration.,https://www.quark.com/integrations-content-automation,"“Digital process automation… For example: Zapier, Microsoft Power Automate, Integrately.”"
quark.com,uses,Box,DAM integrations section lists Box as an example DAM system QPP can publish to/connect with.,https://www.quark.com/integrations-content-automation,"“DAM (Digital Asset Management)… For example: Box, Microsoft SharePoint, OneDrive.”"
quark.com,uses,OneDrive,DAM integrations section lists OneDrive as an example DAM/storage system integration.,https://www.quark.com/integrations-content-automation,"“DAM (Digital Asset Management)… For example: Box, Microsoft SharePoint, OneDrive.”"
quark.com,uses,RWS Trados,Translation management section lists RWS Trados as an example translation management system integration.,https://www.quark.com/integrations-content-automation,"“Translation management… For example: RWS Trados, Lionsbridge.”"
quark.com,uses,Lionsbridge,Translation management section lists Lionsbridge (spelled that way on page) as an example translation management integration.,https://www.quark.com/integrations-content-automation,"“Translation management… For example: RWS Trados, Lionsbridge.”"
quark.com,uses,Veeva Systems,Industry-specific solutions section lists Veeva Systems as an example point-solution integration.,https://www.quark.com/integrations-content-automation,"“Industry-specific solutions… For example: Veeva Systems, Qualio.”"
quark.com,uses,Qualio,Industry-specific solutions section lists Qualio as an example point-solution integration.,https://www.quark.com/integrations-content-automation,"“Industry-specific solutions… For example: Veeva Systems, Qualio.”"
quark.com,partner_of,Alter Ego Services,"Listed under ""Quark Solution Partners"" on Quark's Solution Partners page, indicating Quark partners with this third-party provider/developer.",https://www.quark.com/partners/solution-partners,“Quark partners with third party software providers and developers…” and listing: “Alter Ego Services”
quark.com,partner_of,Q++Studio,"Solution Partners page describes Qpp.XNT as part of Q++Studio software that uses QuarkXPress layouts as inputs, implying integration/partner listing.",https://www.quark.com/partners/solution-partners,“Qpp.XNT part of the Q++Studio software… Q++Studio uses your own QuarkXPress layouts as inputs…”
quark.com,partner_of,axaio software,Listed as a Quark Solution Partner; page states QPP can be integrated with axaio’s MadeToPrint for status-based output.,https://www.quark.com/partners/solution-partners,“axaio software optimizes… for QuarkXPress and Quark Publishing Platform (QPP) environments… QPP can be integrated seamlessly with MadeToPrint for a status-based output.”
quark.com,partner_of,Badia Software,"Listed as a Quark Solution Partner providing XTensions and plug-ins for QuarkXPress (e.g., BigPicture, Exportools, Printools, etc.).",https://www.quark.com/partners/solution-partners,“Badia Software — XTensions and plug-ins for QuarkXPress.”
quark.com,partner_of,Creationauts,"Listed as a Quark Solution Partner providing QuarkXPress XTensions (Spell Checker Pro, Image Info, PDF Importer Pro).",https://www.quark.com/partners/solution-partners,Listing: “Creationauts” with products “Spell Checker Pro… Image Info… PDF Importer Pro”
quark.com,partner_of,CoDesCo,"Listed as a Quark partner on the Solution Partners page, noting long-term partnership and products supporting Quark suite.",https://www.quark.com/partners/solution-partners,“CoDesCo has been a Quark partner for 30 years…”
quark.com,partner_of,JoLauterbach Software GmbH,"Listed on the Solution Partners page as providing XTensions/software, plug-ins and custom solutions for QuarkXPress (e.g., JoLetter, ImageX).",https://www.quark.com/partners/solution-partners,"“JoLauterbach Software GmbH — XTensions Software, plug-ins and custom solutions (since 1998).”"
quark.com,partner_of,"KyTek, Inc.","Listed as a Quark Solution Partner; described as developer of XTensions that automate layout with QuarkXPress (Autopage, VJxt, XMLxt).",https://www.quark.com/partners/solution-partners,"“KyTek is the leading developer of XTensions that automate the layout of books, directories and yellow pages with QuarkXPress.”"
quark.com,partner_of,LAYOUT sarl,Listed on the Solution Partners page with product ArabicXT supporting RTL languages in QuarkXPress.,https://www.quark.com/partners/solution-partners,Listing: “LAYOUT sarl… ArabicXT Supports Arabic and other right to left languages in QuarkXPress.”
quark.com,partner_of,Markzware,Listed as a Quark Solution Partner; page describes Markzware tools that open/convert between QuarkXPress and other formats/apps.,https://www.quark.com/partners/solution-partners,"“Markzware… develops stand-alone solutions… users of Adobe InDesign, QuarkXPress, and Serif Affinity Publisher.”"
quark.com,partner_of,Meadows Publishing Solutions,Listed as a Quark Solution Partner providing software development/integration/consulting and XTensions for QuarkXPress.,https://www.quark.com/partners/solution-partners,"“Meadows Publishing Solutions provides commercial and custom software development, integration, and consulting services…”"
quark.com,partner_of,Quadient,Listed as a Quark Solution Partner; page mentions a QuarkXPress plugin for Quadient Inspire Designer.,https://www.quark.com/partners/solution-partners,“Quadient… QuarkXPress Plugin for Inspire Designer… Export QuarkXPress designs for import into Quadient Inspire Designer.”
quark.com,reseller_of,"Quentin, spol. s r. o.",Solution Partners page describes Quentin as a Quark distributor in Czechia and Slovakia (distribution/reseller relationship).,https://www.quark.com/partners/solution-partners,"“Quentin, spol. s r. o. … a Quark distributor in Czechia and Slovakia.”"
quark.com,partner_of,4C Plus,Listed as a Quark Solution Partner developing Xtensions/solutions for newspaper industry for use with QuarkXPress.,https://www.quark.com/partners/solution-partners,“4C Plus has been developing Xtensions for the newspaper industry for over two decades.”
quark.com,partner_of,Parallax Capital Partners,"The About section of the press release states Quark is backed by Parallax Capital Partners, indicating an investor/ownership relationship.",https://www.quark.com/about/news/quark-launches-new-partner-portal-to-fuel-partner-ecosystem-growth,"“Quark is backed by Parallax Capital Partners and headquartered in Grand Rapids, Mich., with offices in the United Kingdom, Ireland and India.”"
