Source,Relationship,Target,Reason,Evidence URL,Evidence Text
aurabiosciences.com,uses,Eli Lilly & Co.,The bio page states the CEO previously worked in Eli Lilly & Co.’s oncology business unit (employment/experience reference).,https://www.aurabiosciences.com/team/elisabet-de-los-pinos-phd/,"“Prior to founding Aura, she worked in Eli Lilly & Co.’s oncology business unit...”"
aurabiosciences.com,uses,Institute of Cancer Research,The bio page notes she worked as a post-doctoral fellow at the Institute of Cancer Research in London (employment/affiliation reference).,https://www.aurabiosciences.com/team/elisabet-de-los-pinos-phd/,"“Earlier in her career, Eli worked as a post-doctoral fellow at the Institute of Cancer Research in London.”"
aurabiosciences.com,uses,Mount Sinai School of Medicine,The bio page lists a fellowship at the Mount Sinai School of Medicine Institute of Molecular Medicine (training/affiliation reference).,https://www.aurabiosciences.com/team/elisabet-de-los-pinos-phd/,“She previously completed fellowships at the Mount Sinai School of Medicine Institute of Molecular Medicine...”
aurabiosciences.com,uses,Georgetown School of Medicine,The bio page lists a fellowship at Georgetown School of Medicine (training/affiliation reference).,https://www.aurabiosciences.com/team/elisabet-de-los-pinos-phd/,“...and at the Georgetown School of Medicine.”
aurabiosciences.com,uses,"Museum of Science, Boston","The bio page says she is a member of the board of overseers at the Museum of Science, Boston (board role reference).",https://www.aurabiosciences.com/team/elisabet-de-los-pinos-phd/,"“She is a member of the board of overseers at the Museum of Science, Boston.”"
aurabiosciences.com,uses,World Economic Forum,The bio page says she was named a “Technology Pioneer” by the World Economic Forum (recognition reference).,https://www.aurabiosciences.com/team/elisabet-de-los-pinos-phd/,“...as a “Technology Pioneer” by the World Economic Forum in 2010...”
aurabiosciences.com,uses,Goldman Sachs,The bio page says she was named one of Goldman Sachs’ “100 Most Intriguing Entrepreneurs” (recognition reference).,https://www.aurabiosciences.com/team/elisabet-de-los-pinos-phd/,“...as one of Goldman Sachs’ “100 Most Intriguing Entrepreneurs” in 2014.”
aurabiosciences.com,uses,University of Barcelona,The bio page states she holds a Ph.D. from the University of Barcelona (education reference).,https://www.aurabiosciences.com/team/elisabet-de-los-pinos-phd/,"“Eli holds a Ph.D., magna cum laude, in Molecular Biology from the University of Barcelona...”"
aurabiosciences.com,uses,IE Business School,The bio page states she has an MBA from IE Business School (education reference).,https://www.aurabiosciences.com/team/elisabet-de-los-pinos-phd/,“...and an MBA from IE Business School.”
aurabiosciences.com,uses,Boston Business Journal,The bio page says she was named to Boston Business Journal’s 2009 “Top 40 under 40” list (recognition reference).,https://www.aurabiosciences.com/team/elisabet-de-los-pinos-phd/,“Eli has also been named to Boston Business Journal’s 2009 “Top 40 under 40” list...”
aurabiosciences.com,uses,Mass High Tech,The bio page notes she was named a Mass High Tech “Woman to Watch” (recognition reference).,https://www.aurabiosciences.com/team/elisabet-de-los-pinos-phd/,“...as a Mass High Tech “Woman to Watch” in 2010;”
aurabiosciences.com,partner_of,Cowen,Press release lists Cowen as a joint book-running manager for Aura Biosciences' IPO.,https://www.aurabiosciences.com/companynews/aura-biosciences-announces-pricing-of-initial-public-offering/,"“Cowen, SVB Leerink and Evercore ISI are acting as joint book-running managers for the offering, and BTIG is acting as lead manager for the offering.”"
aurabiosciences.com,partner_of,SVB Leerink,Press release lists SVB Leerink as a joint book-running manager for Aura Biosciences' IPO.,https://www.aurabiosciences.com/companynews/aura-biosciences-announces-pricing-of-initial-public-offering/,"“Cowen, SVB Leerink and Evercore ISI are acting as joint book-running managers for the offering...”"
aurabiosciences.com,partner_of,Evercore ISI,Press release lists Evercore ISI as a joint book-running manager for Aura Biosciences' IPO.,https://www.aurabiosciences.com/companynews/aura-biosciences-announces-pricing-of-initial-public-offering/,“...SVB Leerink and Evercore ISI are acting as joint book-running managers for the offering...”
aurabiosciences.com,partner_of,BTIG,Press release lists BTIG as lead manager for Aura Biosciences' IPO.,https://www.aurabiosciences.com/companynews/aura-biosciences-announces-pricing-of-initial-public-offering/,“...and BTIG is acting as lead manager for the offering.”
aurabiosciences.com,partner_of,National Cancer Institute,About section credits NIH Distinguished Investigator Dr. John Schiller of the Center for Cancer Research at the National Cancer Institute as the discovery basis for Aura's VDC platform (research origin/affiliation).,https://www.aurabiosciences.com/companynews/aura-biosciences-announces-pricing-of-initial-public-offering/,“The VDC technology platform is based on the discoveries of NIH Distinguished Investigator Dr. John Schiller of the Center for Cancer Research at the National Cancer Institute.”
aurabiosciences.com,partner_of,Argot Partners,Press release identifies Argot Partners as the investor and media contact organization for Aura Biosciences.,https://www.aurabiosciences.com/companynews/aura-biosciences-announces-pricing-of-initial-public-offering/,“Investor and Media Contact: Matthew DeYoung Argot Partners”
